l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[0.5326339602470398, 0.24162589013576508, -0.1782771646976471]","[0.4239378571510315, 0.27762171626091003, -0.14418458938598633]","[0.5806951522827148, 0.12196279317140579, -0.22350631654262543]","[0.4044594168663025, 0.4304543733596802, -0.160836860537529]","[0.587689220905304, -0.018583055585622787, -0.26433780789375305]","[0.3930123448371887, 0.5688125491142273, -0.2844018340110779]","[0.5148805379867554, 0.592673659324646, -0.01006100419908762]","[0.44649723172187805, 0.5925657749176025, 0.00993826612830162]"
"[0.5325824022293091, 0.24461790919303894, -0.20672157406806946]","[0.42388683557510376, 0.2776496112346649, -0.16016583144664764]","[0.5805833339691162, 0.12166602164506912, -0.22925108671188354]","[0.40434974431991577, 0.430471271276474, -0.17098332941532135]","[0.5910860300064087, -0.02296893484890461, -0.27871912717819214]","[0.39268216490745544, 0.5686771273612976, -0.28766706585884094]","[0.5148796439170837, 0.5933878421783447, -0.01017056219279766]","[0.44639238715171814, 0.5936331748962402, 0.010074964724481106]"
"[0.5323927998542786, 0.24591685831546783, -0.218170627951622]","[0.42384710907936096, 0.2775247097015381, -0.17967362701892853]","[0.5805433392524719, 0.12221919745206833, -0.23307570815086365]","[0.4043593108654022, 0.4304611384868622, -0.18109337985515594]","[0.5942251086235046, -0.02906908094882965, -0.2843156158924103]","[0.3928390443325043, 0.5683967471122742, -0.2877870500087738]","[0.5148755311965942, 0.5933976173400879, -0.009959792718291283]","[0.4463741183280945, 0.5936627984046936, 0.009817074984312057]"
"[0.53236323595047, 0.24612285196781158, -0.21143044531345367]","[0.4237690269947052, 0.2767300605773926, -0.1954396516084671]","[0.5812476873397827, 0.12240360677242279, -0.2336084246635437]","[0.40437355637550354, 0.4299872815608978, -0.2196374535560608]","[0.5947291851043701, -0.03426128998398781, -0.2673029601573944]","[0.39297008514404297, 0.5678568482398987, -0.3348645269870758]","[0.5148828625679016, 0.593230128288269, -0.007986974902451038]","[0.44636061787605286, 0.5934760570526123, 0.007792210206389427]"
"[0.5328043699264526, 0.24634674191474915, -0.20706519484519958]","[0.42377838492393494, 0.27646404504776, -0.17988671362400055]","[0.5817548036575317, 0.12340518832206726, -0.22386552393436432]","[0.404385507106781, 0.42876502871513367, -0.20602700114250183]","[0.5972211956977844, -0.031354326754808426, -0.25236383080482483]","[0.39311954379081726, 0.5670526027679443, -0.3208352327346802]","[0.5148819088935852, 0.5932403206825256, -0.007416679058223963]","[0.4462507963180542, 0.5933725237846375, 0.007220152299851179]"
"[0.5330730676651001, 0.24642494320869446, -0.2035590559244156]","[0.4238821566104889, 0.2760741710662842, -0.18157710134983063]","[0.5823755264282227, 0.12323400378227234, -0.21955682337284088]","[0.40444856882095337, 0.42762812972068787, -0.20831814408302307]","[0.5991836190223694, -0.033371008932590485, -0.24547439813613892]","[0.39342001080513, 0.5662829279899597, -0.320928692817688]","[0.5148707032203674, 0.5932181477546692, -0.006251045037060976]","[0.446164071559906, 0.5930720567703247, 0.006040193606168032]"
"[0.5331583619117737, 0.24649445712566376, -0.19536924362182617]","[0.4239857792854309, 0.2758791148662567, -0.17694328725337982]","[0.5825808048248291, 0.12314844131469727, -0.21185818314552307]","[0.40456852316856384, 0.42715853452682495, -0.20261523127555847]","[0.600179135799408, -0.0353701151907444, -0.2380652129650116]","[0.3939489424228668, 0.5657448768615723, -0.3143453598022461]","[0.5148482918739319, 0.5932178497314453, -0.005455345846712589]","[0.4460911750793457, 0.5929283499717712, 0.00523574510589242]"
"[0.5331884622573853, 0.24664999544620514, -0.19219271838665009]","[0.4239892363548279, 0.27567288279533386, -0.17456597089767456]","[0.582665205001831, 0.12305012345314026, -0.21341674029827118]","[0.40468326210975647, 0.4271036684513092, -0.19698219001293182]","[0.6014452576637268, -0.03892632946372032, -0.24478507041931152]","[0.3942921459674835, 0.5656120181083679, -0.3108775019645691]","[0.5148113965988159, 0.5933563709259033, -0.005539436358958483]","[0.4460449814796448, 0.5929175615310669, 0.005317296367138624]"
"[0.5332197546958923, 0.24671430885791779, -0.189792200922966]","[0.42398396134376526, 0.2753802239894867, -0.17454592883586884]","[0.5826996564865112, 0.12293073534965515, -0.212320938706398]","[0.404837042093277, 0.42705202102661133, -0.19735684990882874]","[0.6018286347389221, -0.0400637611746788, -0.24402786791324615]","[0.3945901095867157, 0.5654470920562744, -0.3081015646457672]","[0.5148025155067444, 0.5933581590652466, -0.005719819106161594]","[0.4460257291793823, 0.5929041504859924, 0.0055019306018948555]"
"[0.5332220196723938, 0.2469361424446106, -0.188821479678154]","[0.42398130893707275, 0.2752526104450226, -0.1743387132883072]","[0.5827702283859253, 0.12280629575252533, -0.21160581707954407]","[0.40491726994514465, 0.4269188940525055, -0.19494059681892395]","[0.6017420887947083, -0.0407625213265419, -0.2432817965745926]","[0.39478766918182373, 0.5652680993080139, -0.2997460961341858]","[0.5148025155067444, 0.5933485627174377, -0.005821987520903349]","[0.4460207223892212, 0.5928661823272705, 0.005604493897408247]"
"[0.5332322120666504, 0.24716822803020477, -0.1888067126274109]","[0.4239870607852936, 0.27495071291923523, -0.1739029586315155]","[0.5828951597213745, 0.12268400937318802, -0.2128785401582718]","[0.4049564003944397, 0.42649754881858826, -0.19293352961540222]","[0.6022613048553467, -0.04076099023222923, -0.24619625508785248]","[0.394871324300766, 0.5651018023490906, -0.2872341573238373]","[0.5148061513900757, 0.593344509601593, -0.005909915082156658]","[0.4460671544075012, 0.5928515791893005, 0.005693653132766485]"
"[0.5332115888595581, 0.2474251091480255, -0.18847157061100006]","[0.42398783564567566, 0.27483537793159485, -0.17350438237190247]","[0.5830233693122864, 0.12223631888628006, -0.21134787797927856]","[0.40496471524238586, 0.42626744508743286, -0.19184455275535583]","[0.6029959321022034, -0.04058053717017174, -0.24221689999103546]","[0.3948911726474762, 0.5648597478866577, -0.2818987965583801]","[0.5147849917411804, 0.5933545231819153, -0.0059976158663630486]","[0.4460647702217102, 0.5928391218185425, 0.005781939253211021]"
"[0.5334106087684631, 0.24744904041290283, -0.1896585077047348]","[0.424014151096344, 0.2746642827987671, -0.17337317764759064]","[0.5835415720939636, 0.12027405947446823, -0.21264860033988953]","[0.405009925365448, 0.4262418746948242, -0.19138787686824799]","[0.6040074229240417, -0.04129840061068535, -0.24534086883068085]","[0.3949469327926636, 0.5647870302200317, -0.28352636098861694]","[0.5147832632064819, 0.5933799743652344, -0.006032055709511042]","[0.4460850656032562, 0.5928383469581604, 0.005817475728690624]"
"[0.5334487557411194, 0.24739588797092438, -0.189557746052742]","[0.4240126311779022, 0.27437809109687805, -0.173933207988739]","[0.5840908885002136, 0.11865609884262085, -0.21384820342063904]","[0.4050311744213104, 0.4261583089828491, -0.19102469086647034]","[0.6072868704795837, -0.04129860922694206, -0.24681192636489868]","[0.39509183168411255, 0.5647197365760803, -0.2845686376094818]","[0.5147175192832947, 0.5933720469474792, -0.006059468258172274]","[0.4460826516151428, 0.5928308367729187, 0.005842747166752815]"
"[0.5334437489509583, 0.24734865128993988, -0.1910530924797058]","[0.42398083209991455, 0.2738209068775177, -0.17368239164352417]","[0.5843590497970581, 0.11782566457986832, -0.2183181345462799]","[0.405038446187973, 0.4261140525341034, -0.18915416300296783]","[0.606362521648407, -0.041115157306194305, -0.25051990151405334]","[0.3953360617160797, 0.564458429813385, -0.2851509749889374]","[0.5145251750946045, 0.593271017074585, -0.006790227722376585]","[0.4460459053516388, 0.5927229523658752, 0.006566409487277269]"
"[0.5334281921386719, 0.2473633885383606, -0.20584824681282043]","[0.4239658713340759, 0.27312225103378296, -0.17199763655662537]","[0.5850399136543274, 0.11699572205543518, -0.24163669347763062]","[0.4050707221031189, 0.4260767996311188, -0.17809434235095978]","[0.6060078740119934, -0.04210025444626808, -0.2685096859931946]","[0.39580532908439636, 0.5643805265426636, -0.2774105370044708]","[0.5143373012542725, 0.5933159589767456, -0.009191346354782581]","[0.4460030496120453, 0.5927153825759888, 0.008957460522651672]"
"[0.5333598256111145, 0.24741360545158386, -0.21087799966335297]","[0.42396557331085205, 0.2726549208164215, -0.15332654118537903]","[0.5853217840194702, 0.1166113018989563, -0.2549422085285187]","[0.405138224363327, 0.4260682165622711, -0.15644636750221252]","[0.6057581305503845, -0.042061787098646164, -0.2773670554161072]","[0.3961038291454315, 0.5638591647148132, -0.25959691405296326]","[0.514100193977356, 0.5937288403511047, -0.015447412617504597]","[0.4458921253681183, 0.5927293300628662, 0.0152139188721776]"
"[0.5333920121192932, 0.24737319350242615, -0.21362188458442688]","[0.4240204095840454, 0.27227720618247986, -0.13125456869602203]","[0.5869644284248352, 0.1155347153544426, -0.26325562596321106]","[0.40546587109565735, 0.4260670840740204, -0.12959757447242737]","[0.6054966449737549, -0.041947558522224426, -0.2798949182033539]","[0.39638587832450867, 0.5631946921348572, -0.23564261198043823]","[0.5139516592025757, 0.5946463942527771, -0.020863506942987442]","[0.44587603211402893, 0.5930839776992798, 0.020639417693018913]"
"[0.5339514017105103, 0.24733991920948029, -0.21139724552631378]","[0.4241548478603363, 0.27191945910453796, -0.11404497176408768]","[0.5870972275733948, 0.11613599956035614, -0.25505244731903076]","[0.4056142568588257, 0.4267643988132477, -0.12444660812616348]","[0.6047289967536926, -0.04141645506024361, -0.27069002389907837]","[0.39649346470832825, 0.5628525614738464, -0.2457483410835266]","[0.5138782858848572, 0.5952644944190979, -0.02342287264764309]","[0.4457465410232544, 0.5931456685066223, 0.02322176843881607]"
"[0.5347129702568054, 0.24718286097049713, -0.2094866782426834]","[0.4243523180484772, 0.2717823088169098, -0.11263792961835861]","[0.5870648622512817, 0.11651736497879028, -0.2541614770889282]","[0.4056290090084076, 0.4277174174785614, -0.12265715003013611]","[0.6039025783538818, -0.029187969863414764, -0.2680405080318451]","[0.39651528000831604, 0.5627642273902893, -0.24951301515102386]","[0.5138582587242126, 0.5955445766448975, -0.02256089821457863]","[0.445661723613739, 0.5931694507598877, 0.02236717939376831]"
"[0.5348929762840271, 0.2469683587551117, -0.20882698893547058]","[0.4244902729988098, 0.2717735469341278, -0.11190063506364822]","[0.5870323777198792, 0.11670155823230743, -0.2518828511238098]","[0.40567997097969055, 0.4290339946746826, -0.1266762912273407]","[0.6016109585762024, -0.02337275631725788, -0.2570728659629822]","[0.3965204954147339, 0.5627059936523438, -0.2531386911869049]","[0.5135669708251953, 0.5956541895866394, -0.022585269063711166]","[0.44546592235565186, 0.5931090712547302, 0.022403014823794365]"
"[0.5350600481033325, 0.24691589176654816, -0.20010699331760406]","[0.4245302081108093, 0.2717607319355011, -0.08778484910726547]","[0.5867301225662231, 0.1249835267663002, -0.2543089687824249]","[0.40585067868232727, 0.43073901534080505, -0.09737455099821091]","[0.6011033654212952, -0.011342865414917469, -0.27823469042778015]","[0.39653149247169495, 0.5628277659416199, -0.23438574373722076]","[0.5134267210960388, 0.5959135890007019, -0.024407602846622467]","[0.4453752934932709, 0.5931556224822998, 0.0242608729749918]"
"[0.5354977250099182, 0.24690492451190948, -0.1923658549785614]","[0.42455223202705383, 0.27176177501678467, -0.07833624631166458]","[0.5867087841033936, 0.13064943253993988, -0.2559332847595215]","[0.4059740900993347, 0.43153059482574463, -0.08806374669075012]","[0.6011025905609131, 0.004788888152688742, -0.29099464416503906]","[0.39653655886650085, 0.562829315662384, -0.2251223474740982]","[0.5134193897247314, 0.5963347554206848, -0.026104692369699478]","[0.4453245997428894, 0.5931926369667053, 0.025992058217525482]"
"[0.5355041027069092, 0.2469019591808319, -0.1799459457397461]","[0.4245830178260803, 0.2717564105987549, -0.06566895544528961]","[0.5861469507217407, 0.13862794637680054, -0.25734633207321167]","[0.40614065527915955, 0.4315141439437866, -0.07930361479520798]","[0.6007972359657288, 0.008419739082455635, -0.30950233340263367]","[0.3965356647968292, 0.5627879500389099, -0.21722474694252014]","[0.5133248567581177, 0.5965806841850281, -0.02862199954688549]","[0.445282906293869, 0.5932657718658447, 0.028526922687888145]"
"[0.5353380441665649, 0.24673666059970856, -0.18314415216445923]","[0.4245862066745758, 0.27175089716911316, -0.07173248380422592]","[0.5858057737350464, 0.13749679923057556, -0.2560320198535919]","[0.4062703549861908, 0.43148672580718994, -0.08131374418735504]","[0.5999586582183838, 0.0024636255111545324, -0.30055752396583557]","[0.3965616524219513, 0.5627817511558533, -0.2165079563856125]","[0.5130892395973206, 0.5964365601539612, -0.03056621365249157]","[0.4452129304409027, 0.5930882692337036, 0.030477413907647133]"
"[0.535348653793335, 0.24652113020420074, -0.18381139636039734]","[0.42501765489578247, 0.27166444063186646, -0.07562492787837982]","[0.585734486579895, 0.13626398146152496, -0.2563820481300354]","[0.4066523313522339, 0.4312363266944885, -0.08629395067691803]","[0.5993686318397522, -0.0004326436610426754, -0.29799678921699524]","[0.39673665165901184, 0.5627091526985168, -0.22374175488948822]","[0.5128456354141235, 0.5964387655258179, -0.031001167371869087]","[0.44515711069107056, 0.5929674506187439, 0.03090500459074974]"
"[0.5353192687034607, 0.24660226702690125, -0.17010439932346344]","[0.4254988729953766, 0.27167829871177673, -0.05389050021767616]","[0.585077702999115, 0.14252325892448425, -0.278555303812027]","[0.4069541096687317, 0.4311259984970093, -0.054625436663627625]","[0.5993350744247437, 0.010359772481024265, -0.373306006193161]","[0.3969632387161255, 0.5625681281089783, -0.1689760535955429]","[0.5122050642967224, 0.5963971614837646, -0.03194868192076683]","[0.4449102282524109, 0.5926005244255066, 0.03184466436505318]"
"[0.5450564622879028, 0.2631165385246277, -0.1187267005443573]","[0.43293511867523193, 0.27165207266807556, -0.07433617860078812]","[0.5728616714477539, 0.39030489325523376, -0.06504497677087784]","[0.41896888613700867, 0.42035016417503357, -0.04817391186952591]","[0.567615270614624, 0.5318909883499146, -0.1579442322254181]","[0.4160197079181671, 0.557327389717102, -0.13126346468925476]","[0.5187100172042847, 0.5908148884773254, -0.01858038641512394]","[0.45786967873573303, 0.5826942920684814, 0.01865958794951439]"
"[0.5476399660110474, 0.2671125829219818, -0.1229093000292778]","[0.4354272484779358, 0.27101966738700867, -0.10657576471567154]","[0.5678147077560425, 0.4061591923236847, -0.04520512372255325]","[0.42323315143585205, 0.4174622595310211, -0.049871813505887985]","[0.5633752346038818, 0.5462624430656433, -0.12701773643493652]","[0.420954167842865, 0.5520175695419312, -0.12187327444553375]","[0.5214167833328247, 0.5790457129478455, -0.010172540321946144]","[0.4619337022304535, 0.5731950402259827, 0.010168011300265789]"
"[0.549169659614563, 0.2701854109764099, -0.11823778599500656]","[0.43730202317237854, 0.2702804207801819, -0.10436639934778214]","[0.5674617290496826, 0.40776294469833374, -0.05379050597548485]","[0.42409011721611023, 0.41525015234947205, -0.03745880350470543]","[0.562506914138794, 0.545720100402832, -0.145030215382576]","[0.4218820035457611, 0.5466989874839783, -0.11714424192905426]","[0.5231642127037048, 0.5686661601066589, -0.01052174810320139]","[0.46253126859664917, 0.565398633480072, 0.01048674900084734]"
"[0.5502194762229919, 0.2702171504497528, -0.12272588908672333]","[0.4372033476829529, 0.2700154185295105, -0.10706643760204315]","[0.5675758123397827, 0.4071149230003357, -0.06188346818089485]","[0.4236520528793335, 0.41516435146331787, -0.05083528906106949]","[0.5620847344398499, 0.5473154187202454, -0.15151311457157135]","[0.4215732514858246, 0.5453580617904663, -0.13780519366264343]","[0.5240529775619507, 0.5689598321914673, -0.010370234027504921]","[0.464081734418869, 0.5650184154510498, 0.010319501161575317]"
"[0.5507822036743164, 0.27208226919174194, -0.11098721623420715]","[0.438532292842865, 0.26992300152778625, -0.09549012780189514]","[0.567823052406311, 0.41026803851127625, -0.0627092570066452]","[0.42403602600097656, 0.4140577018260956, -0.04314026981592178]","[0.5618991255760193, 0.5474042892456055, -0.16114667057991028]","[0.42077621817588806, 0.5428259968757629, -0.1324891597032547]","[0.5254299640655518, 0.5691980123519897, -0.01058614905923605]","[0.46522581577301025, 0.5656338930130005, 0.01052484568208456]"
"[0.5507127046585083, 0.27358272671699524, -0.10582650452852249]","[0.4391837418079376, 0.26991915702819824, -0.09090554714202881]","[0.5672780871391296, 0.4125783145427704, -0.05674143508076668]","[0.4246669411659241, 0.4144371449947357, -0.04358946904540062]","[0.5620502233505249, 0.5467442870140076, -0.1571105569601059]","[0.420653760433197, 0.5419252514839172, -0.13728278875350952]","[0.5253781080245972, 0.5676749348640442, -0.010487999767065048]","[0.4658946692943573, 0.5632287859916687, 0.010408935137093067]"
"[0.5508444309234619, 0.2740764915943146, -0.10456394404172897]","[0.4403574764728546, 0.27022475004196167, -0.08046766370534897]","[0.5656983852386475, 0.4145778715610504, -0.0697394460439682]","[0.42540305852890015, 0.4147194027900696, -0.040819909423589706]","[0.5622482299804688, 0.5466490983963013, -0.17344145476818085]","[0.4208097457885742, 0.5413519740104675, -0.1423855423927307]","[0.5251665711402893, 0.5659178495407104, -0.010919078253209591]","[0.466104120016098, 0.5625460743904114, 0.010840633884072304]"
"[0.5511817932128906, 0.27481502294540405, -0.10987111181020737]","[0.44105055928230286, 0.27117013931274414, -0.08275112509727478]","[0.564329206943512, 0.41489139199256897, -0.0750274732708931]","[0.42560479044914246, 0.4160180389881134, -0.0515909343957901]","[0.561856210231781, 0.5482960939407349, -0.17891503870487213]","[0.4209844470024109, 0.541237473487854, -0.157662495970726]","[0.5255207419395447, 0.5646489262580872, -0.009098129346966743]","[0.46670663356781006, 0.5630581974983215, 0.009001573547720909]"
"[0.5509095788002014, 0.2746949791908264, -0.11484632641077042]","[0.44087713956832886, 0.27191561460494995, -0.0929001048207283]","[0.5627981424331665, 0.4141262173652649, -0.08485770225524902]","[0.42589908838272095, 0.41728872060775757, -0.06518308818340302]","[0.5613480806350708, 0.5476586818695068, -0.19429749250411987]","[0.42147886753082275, 0.5414619445800781, -0.16548475623130798]","[0.5257701873779297, 0.561406135559082, -0.008930837735533714]","[0.4668232798576355, 0.5615143775939941, 0.008840595372021198]"
"[0.5506714582443237, 0.27454841136932373, -0.1168912872672081]","[0.4405849575996399, 0.27193182706832886, -0.09577222913503647]","[0.5624666213989258, 0.41371023654937744, -0.08664263784885406]","[0.4260362684726715, 0.4173210561275482, -0.06502201408147812]","[0.5607106685638428, 0.547605574131012, -0.1973719745874405]","[0.4215604364871979, 0.5417575240135193, -0.1644444316625595]","[0.5259204506874084, 0.5588713884353638, -0.008107338100671768]","[0.46719732880592346, 0.5599155426025391, 0.00801689550280571]"
"[0.5504906177520752, 0.2745254635810852, -0.1181211844086647]","[0.44050440192222595, 0.2720975875854492, -0.0986989438533783]","[0.5625019669532776, 0.41373929381370544, -0.08898532390594482]","[0.42636117339134216, 0.41750743985176086, -0.06725670397281647]","[0.5606250762939453, 0.5456960201263428, -0.20328786969184875]","[0.42189136147499084, 0.5420216917991638, -0.16660894453525543]","[0.5263348817825317, 0.557670533657074, -0.00844006147235632]","[0.46736469864845276, 0.559692919254303, 0.008353142999112606]"
"[0.5504047274589539, 0.2744162082672119, -0.11907193064689636]","[0.4404605031013489, 0.27259373664855957, -0.10177569091320038]","[0.5627132654190063, 0.41327422857284546, -0.09045226126909256]","[0.42663657665252686, 0.4182926416397095, -0.07175984978675842]","[0.5610695481300354, 0.5468528270721436, -0.2066982388496399]","[0.42242953181266785, 0.5421947836875916, -0.1701294332742691]","[0.5267522931098938, 0.5569320321083069, -0.007710674777626991]","[0.467587947845459, 0.5587807893753052, 0.007622201927006245]"
"[0.5503193140029907, 0.27449485659599304, -0.1149594858288765]","[0.44060370326042175, 0.27320438623428345, -0.10145530849695206]","[0.5629187822341919, 0.4136098623275757, -0.08535615354776382]","[0.4269998371601105, 0.4185582101345062, -0.07028327882289886]","[0.5609844923019409, 0.5491838455200195, -0.20411436259746552]","[0.4224490821361542, 0.5422913432121277, -0.16895179450511932]","[0.526709258556366, 0.5562512874603271, -0.005755518097430468]","[0.46756261587142944, 0.5580613017082214, 0.005674408283084631]"
"[0.5502517819404602, 0.27441421151161194, -0.1201244369149208]","[0.44072607159614563, 0.27354925870895386, -0.10067757964134216]","[0.5631188154220581, 0.41311031579971313, -0.0923459529876709]","[0.4272274076938629, 0.41859909892082214, -0.06964084506034851]","[0.5609187483787537, 0.5491336584091187, -0.21173830330371857]","[0.4224258065223694, 0.5421385169029236, -0.16824224591255188]","[0.5266717076301575, 0.5558279752731323, -0.006141163874417543]","[0.46752986311912537, 0.5576530694961548, 0.006063398439437151]"
"[0.5501997470855713, 0.27458715438842773, -0.11518466472625732]","[0.44091469049453735, 0.2735883593559265, -0.09534884244203568]","[0.5632502436637878, 0.4140161871910095, -0.08734491467475891]","[0.42737311124801636, 0.4186396598815918, -0.06722541153430939]","[0.5609714388847351, 0.5500853657722473, -0.21099188923835754]","[0.42236635088920593, 0.5415598154067993, -0.16875554621219635]","[0.5266740918159485, 0.5561189651489258, -0.006311220116913319]","[0.4675287902355194, 0.5577122569084167, 0.006231133360415697]"
"[0.5502108931541443, 0.2751210033893585, -0.11599411070346832]","[0.4411363899707794, 0.27367398142814636, -0.09402494877576828]","[0.5633471012115479, 0.4143116772174835, -0.0882701501250267]","[0.42730528116226196, 0.41868916153907776, -0.06710854917764664]","[0.5611216425895691, 0.5503888726234436, -0.20964349806308746]","[0.4221656620502472, 0.5411310791969299, -0.17524701356887817]","[0.5267638564109802, 0.5564667582511902, -0.007061718497425318]","[0.4674488604068756, 0.5578433871269226, 0.00697593716904521]"
"[0.5503314733505249, 0.275417298078537, -0.11625882983207703]","[0.4413209855556488, 0.2737830579280853, -0.09378478676080704]","[0.5635044574737549, 0.41495954990386963, -0.08999654650688171]","[0.42725321650505066, 0.41901668906211853, -0.06702622026205063]","[0.5612123608589172, 0.5511240363121033, -0.21152549982070923]","[0.42199891805648804, 0.5407780408859253, -0.17410750687122345]","[0.5269240140914917, 0.5567638874053955, -0.007670857477933168]","[0.4674495756626129, 0.5580237507820129, 0.007581810466945171]"
"[0.5503643751144409, 0.2754341661930084, -0.11674471944570541]","[0.4414689838886261, 0.27384161949157715, -0.0932161957025528]","[0.5635780096054077, 0.4152398407459259, -0.09300733357667923]","[0.42720839381217957, 0.4190334677696228, -0.0668809711933136]","[0.5612595677375793, 0.5520219206809998, -0.21486099064350128]","[0.4218074679374695, 0.5406457185745239, -0.17575569450855255]","[0.527015745639801, 0.5567387342453003, -0.009021054022014141]","[0.4674704670906067, 0.5580688118934631, 0.008940573781728745]"
"[0.5504038333892822, 0.27547043561935425, -0.11700128018856049]","[0.44156181812286377, 0.2739196717739105, -0.09362345188856125]","[0.5636751055717468, 0.4154684543609619, -0.09337641298770905]","[0.42718249559402466, 0.4191972017288208, -0.06674980372190475]","[0.561349093914032, 0.5521833896636963, -0.21426793932914734]","[0.4209759831428528, 0.5406677722930908, -0.17474104464054108]","[0.527103066444397, 0.5567006468772888, -0.009005443193018436]","[0.4675402045249939, 0.5580780506134033, 0.008925925940275192]"
"[0.5504694581031799, 0.2755993902683258, -0.11782053858041763]","[0.44164755940437317, 0.27393192052841187, -0.09363996982574463]","[0.5636997818946838, 0.41593989729881287, -0.09465623646974564]","[0.4271220862865448, 0.4192213714122772, -0.06645035743713379]","[0.5614251494407654, 0.5522801280021667, -0.2161996215581894]","[0.4201689064502716, 0.5404273867607117, -0.1741219311952591]","[0.5271711945533752, 0.5566712021827698, -0.009021664038300514]","[0.4675616919994354, 0.5580362677574158, 0.008940828032791615]"
"[0.5506750345230103, 0.27566882967948914, -0.12446241825819016]","[0.4418245255947113, 0.2739400565624237, -0.0936465710401535]","[0.5637451410293579, 0.4163534641265869, -0.10517442971467972]","[0.42686736583709717, 0.4192242920398712, -0.06534913927316666]","[0.5614569783210754, 0.5520107746124268, -0.22909140586853027]","[0.41874492168426514, 0.5404261350631714, -0.17368879914283752]","[0.5272836685180664, 0.5565750598907471, -0.009703160263597965]","[0.4676108956336975, 0.557974100112915, 0.0096224844455719]"
"[0.5508905649185181, 0.27568596601486206, -0.12576672434806824]","[0.442024827003479, 0.2739405632019043, -0.09359117597341537]","[0.5637814998626709, 0.41618287563323975, -0.10814414173364639]","[0.42630475759506226, 0.4192045032978058, -0.06532353162765503]","[0.5615180730819702, 0.5514418482780457, -0.2312885969877243]","[0.41693636775016785, 0.5401537418365479, -0.17336763441562653]","[0.5273420810699463, 0.5563918352127075, -0.009785933420062065]","[0.46765702962875366, 0.5577529072761536, 0.009704734198749065]"
"[0.5511640906333923, 0.27576228976249695, -0.12545360624790192]","[0.44232305884361267, 0.27394208312034607, -0.09242276102304459]","[0.5638756155967712, 0.4160962700843811, -0.10741938650608063]","[0.4253460168838501, 0.4191565215587616, -0.05914905294775963]","[0.5616003274917603, 0.5513191223144531, -0.22812698781490326]","[0.41512244939804077, 0.5401623845100403, -0.16025106608867645]","[0.5273892283439636, 0.556342363357544, -0.009202809073030949]","[0.46774667501449585, 0.557635486125946, 0.00912020169198513]"
"[0.5514152646064758, 0.27575889229774475, -0.13080325722694397]","[0.44271373748779297, 0.27394551038742065, -0.09374307096004486]","[0.5640199184417725, 0.41581210494041443, -0.10923933237791061]","[0.42318016290664673, 0.41901102662086487, -0.05794300511479378]","[0.5617367029190063, 0.5514711737632751, -0.22749029099941254]","[0.41162553429603577, 0.5400782823562622, -0.15549644827842712]","[0.5273894667625427, 0.556155800819397, -0.00907904002815485]","[0.46786564588546753, 0.5574607849121094, 0.008995012380182743]"
"[0.5517662167549133, 0.27570560574531555, -0.1358136385679245]","[0.4431729316711426, 0.27391764521598816, -0.09378308802843094]","[0.5642760992050171, 0.41561296582221985, -0.11310801655054092]","[0.4224109351634979, 0.4175521433353424, -0.051931194961071014]","[0.5619450807571411, 0.5517730712890625, -0.23034507036209106]","[0.40903374552726746, 0.5384586453437805, -0.14905470609664917]","[0.5273762345314026, 0.5556082129478455, -0.00936308316886425]","[0.4678877294063568, 0.5567489266395569, 0.009280827827751637]"
"[0.5520757436752319, 0.2756323516368866, -0.13674114644527435]","[0.44356024265289307, 0.27388259768486023, -0.09413176029920578]","[0.5645999908447266, 0.41546544432640076, -0.11514787375926971]","[0.42150598764419556, 0.41677775979042053, -0.05340934544801712]","[0.5623777508735657, 0.5518297553062439, -0.23155537247657776]","[0.40647804737091064, 0.5367690324783325, -0.15143918991088867]","[0.5273644924163818, 0.5548837780952454, -0.009596291929483414]","[0.467945396900177, 0.5558343529701233, 0.009516078047454357]"
"[0.5522653460502625, 0.27562811970710754, -0.13718828558921814]","[0.4437253773212433, 0.27388066053390503, -0.09432284533977509]","[0.5647859573364258, 0.415444552898407, -0.11454897373914719]","[0.4207475483417511, 0.4156948924064636, -0.05213834345340729]","[0.5625559687614441, 0.5522021055221558, -0.23025479912757874]","[0.4037558138370514, 0.5353192687034607, -0.14711573719978333]","[0.5273841619491577, 0.553876519203186, -0.009587970562279224]","[0.46803200244903564, 0.5546397566795349, 0.009508665651082993]"
"[0.5523917078971863, 0.2756233513355255, -0.13597315549850464]","[0.44375330209732056, 0.27387934923171997, -0.09449799358844757]","[0.564865231513977, 0.415364533662796, -0.11050038784742355]","[0.4197683334350586, 0.41422224044799805, -0.05142109468579292]","[0.5626559853553772, 0.5520861744880676, -0.22260144352912903]","[0.40083035826683044, 0.5326223969459534, -0.14411993324756622]","[0.5273849964141846, 0.5526735186576843, -0.008721756748855114]","[0.46811443567276, 0.5533958673477173, 0.008640811778604984]"
"[0.5525718331336975, 0.2756330370903015, -0.13573908805847168]","[0.44377899169921875, 0.2738690972328186, -0.09466180205345154]","[0.564967691898346, 0.4152916371822357, -0.10854942351579666]","[0.41908499598503113, 0.4123513102531433, -0.048820991069078445]","[0.562734842300415, 0.5519469380378723, -0.21595706045627594]","[0.3989270031452179, 0.5300953984260559, -0.13951033353805542]","[0.5273767709732056, 0.5521277785301208, -0.008364027366042137]","[0.46810978651046753, 0.5526986718177795, 0.008282545022666454]"
