l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[0.5596240162849426, 0.5615158081054688, -0.058365993201732635]","[0.45336294174194336, 0.5514525175094604, -0.04395757615566254]","[0.5774700045585632, 0.7108216285705566, -0.017510494217276573]","[0.44245415925979614, 0.696576714515686, -0.006009933538734913]","[0.5676409006118774, 0.8500983119010925, -0.14137573540210724]","[0.43777164816856384, 0.8293554782867432, -0.11628858000040054]","[0.5359061360359192, 0.8445654511451721, -0.007585158105939627]","[0.4709976315498352, 0.8424686789512634, 0.007968926802277565]"
"[0.5594508647918701, 0.5615751147270203, -0.05202259123325348]","[0.45360425114631653, 0.5512024760246277, -0.04413366690278053]","[0.5773512721061707, 0.7109282612800598, -0.011677244678139687]","[0.4425555169582367, 0.6964450478553772, -0.0067762997932732105]","[0.5678346157073975, 0.8493374586105347, -0.13868607580661774]","[0.43771421909332275, 0.8290150165557861, -0.1162269338965416]","[0.5352877378463745, 0.8445676565170288, -0.006001001223921776]","[0.4707018733024597, 0.8423112034797668, 0.006431644782423973]"
"[0.5598211288452148, 0.5616359114646912, -0.04775827378034592]","[0.45409008860588074, 0.5511960387229919, -0.04515773430466652]","[0.5774324536323547, 0.7104514241218567, -0.008246662095189095]","[0.44268670678138733, 0.6964960098266602, -0.008478903211653233]","[0.5682794451713562, 0.8486506342887878, -0.13666217029094696]","[0.43814152479171753, 0.8286214470863342, -0.11594261229038239]","[0.5355802774429321, 0.8443453907966614, -0.0021221560891717672]","[0.4709118604660034, 0.8415990471839905, 0.0025885463692247868]"
"[0.560012698173523, 0.5616106390953064, -0.046924516558647156]","[0.4543900787830353, 0.5510818958282471, -0.04363451525568962]","[0.5773706436157227, 0.7095592617988586, -0.008596274070441723]","[0.4427341818809509, 0.6963408589363098, -0.0061119901947677135]","[0.5687021017074585, 0.8476231098175049, -0.1365169882774353]","[0.438400536775589, 0.8284453749656677, -0.10939279198646545]","[0.5357010960578918, 0.844228982925415, -0.0007288363412953913]","[0.47092896699905396, 0.8411141633987427, 0.0012011827202513814]"
"[0.5600703954696655, 0.5615469813346863, -0.042120955884456635]","[0.4545578956604004, 0.5510382056236267, -0.04025428369641304]","[0.5772197842597961, 0.7087488770484924, -0.003378660883754492]","[0.4426369071006775, 0.6962984800338745, -0.002074632328003645]","[0.5689330697059631, 0.8470892906188965, -0.1316162645816803]","[0.43856096267700195, 0.8285307884216309, -0.104091115295887]","[0.5358999967575073, 0.8440943956375122, 0.000821264460682869]","[0.47091588377952576, 0.8409097790718079, -0.0003702760150190443]"
"[0.5600786805152893, 0.5614244341850281, -0.040191564708948135]","[0.4546138644218445, 0.5508899092674255, -0.03356563672423363]","[0.5771507024765015, 0.7082163095474243, 0.0011506633600220084]","[0.44254541397094727, 0.6962692141532898, 0.01005656085908413]","[0.5691541433334351, 0.8465379476547241, -0.12109392136335373]","[0.43867772817611694, 0.8286082148551941, -0.08607738465070724]","[0.5361538529396057, 0.8438429832458496, 0.0008820325019769371]","[0.4710114300251007, 0.8407382965087891, -0.00044881965732201934]"
"[0.5601240992546082, 0.5613873600959778, -0.04052934795618057]","[0.45460474491119385, 0.5508337616920471, -0.033923353999853134]","[0.5771884918212891, 0.7081284523010254, 0.0002456793445162475]","[0.44255539774894714, 0.6963252425193787, 0.00973479077219963]","[0.5692057013511658, 0.8465397357940674, -0.12311308830976486]","[0.4387887418270111, 0.8287566304206848, -0.08799846470355988]","[0.5363901257514954, 0.8437253832817078, 0.001392218517139554]","[0.47124192118644714, 0.8406972885131836, -0.0009573911083862185]"
"[0.5601747632026672, 0.5613018870353699, -0.04214730113744736]","[0.45457708835601807, 0.5507204532623291, -0.033194657415151596]","[0.5772558450698853, 0.7080020308494568, -0.0010446938686072826]","[0.4424755275249481, 0.6962659955024719, 0.010650969110429287]","[0.5692824721336365, 0.8465595245361328, -0.1233711987733841]","[0.4387277662754059, 0.8288094997406006, -0.08743984252214432]","[0.5364879369735718, 0.8437138199806213, 0.0012802841374650598]","[0.47129929065704346, 0.8406935334205627, -0.0008456105715595186]"
"[0.560188353061676, 0.5612199902534485, -0.04200731962919235]","[0.4546121656894684, 0.5505357384681702, -0.03214075416326523]","[0.5773210525512695, 0.7079889178276062, -0.0008021850371733308]","[0.4425278306007385, 0.6960817575454712, 0.012045370414853096]","[0.5693657994270325, 0.8465746641159058, -0.12151680886745453]","[0.4386865794658661, 0.8287944793701172, -0.0844532921910286]","[0.5366077423095703, 0.8436718583106995, 0.001153164659626782]","[0.4714108407497406, 0.8406469225883484, -0.00072251888923347]"
"[0.560226559638977, 0.5611345171928406, -0.04224593937397003]","[0.45465579628944397, 0.5503934621810913, -0.031522881239652634]","[0.5773770809173584, 0.707986056804657, -0.0014525731094181538]","[0.442543625831604, 0.6959854960441589, 0.013683406636118889]","[0.5694389343261719, 0.8465631008148193, -0.12283624708652496]","[0.438581258058548, 0.8287811279296875, -0.0820845440030098]","[0.5366799831390381, 0.8436628580093384, 0.001078237546607852]","[0.4715028405189514, 0.8406315445899963, -0.0006564358482137322]"
"[0.5602397918701172, 0.5610947608947754, -0.04297208413481712]","[0.45469048619270325, 0.5502129197120667, -0.03212638944387436]","[0.5773877501487732, 0.7080089449882507, -0.0023892943281680346]","[0.4425719380378723, 0.6958636045455933, 0.012224455364048481]","[0.5694796442985535, 0.8465729355812073, -0.12409208714962006]","[0.4383400082588196, 0.8287838101387024, -0.08484002947807312]","[0.5367270112037659, 0.8436595797538757, 0.0010553245665505528]","[0.47156670689582825, 0.8406282663345337, -0.0006202957010827959]"
"[0.5602080821990967, 0.560946524143219, -0.0435137003660202]","[0.4547107517719269, 0.5500854849815369, -0.030975302681326866]","[0.5774032473564148, 0.708009660243988, -0.0029295135755091906]","[0.44258418679237366, 0.6956814527511597, 0.01498487964272499]","[0.5695120096206665, 0.8465877175331116, -0.12427118420600891]","[0.43779799342155457, 0.8287991285324097, -0.08067325502634048]","[0.536782443523407, 0.8436542749404907, 0.0007530988077633083]","[0.4716208577156067, 0.8406257629394531, -0.00034949235850945115]"
"[0.5602039694786072, 0.5608884692192078, -0.04514105245471001]","[0.4547301232814789, 0.5500559210777283, -0.03124339133501053]","[0.5774277448654175, 0.7080792784690857, -0.004953368101269007]","[0.44253405928611755, 0.6956818103790283, 0.016213247552514076]","[0.5695374608039856, 0.8466249704360962, -0.12706197798252106]","[0.4369983673095703, 0.8287569284439087, -0.0809088945388794]","[0.5368074774742126, 0.84366774559021, 0.00018258727504871786]","[0.47166481614112854, 0.8406406044960022, 0.0002001306420424953]"
"[0.5602098107337952, 0.5608227849006653, -0.05027201026678085]","[0.4547460675239563, 0.5500336289405823, -0.03161599114537239]","[0.5774514079093933, 0.7081674337387085, -0.010468345135450363]","[0.4424287974834442, 0.6956379413604736, 0.014974883757531643]","[0.5695604681968689, 0.8466330766677856, -0.13627880811691284]","[0.4364261329174042, 0.8279722929000854, -0.08562688529491425]","[0.5368384718894958, 0.843673586845398, -0.0009098813170567155]","[0.47170236706733704, 0.8406410217285156, 0.0012989855604246259]"
"[0.5602224469184875, 0.5608224272727966, -0.052645254880189896]","[0.45475906133651733, 0.5500361323356628, -0.03222343325614929]","[0.5774585604667664, 0.7084100842475891, -0.011767850257456303]","[0.44216519594192505, 0.6956142783164978, 0.014766293577849865]","[0.5695789456367493, 0.8466395139694214, -0.13742361962795258]","[0.43478119373321533, 0.8270766735076904, -0.08654981106519699]","[0.5368750691413879, 0.8438730239868164, -0.0016119376523420215]","[0.4717249870300293, 0.8407150506973267, 0.0020078166853636503]"
"[0.5602589249610901, 0.5608232617378235, -0.05431804433465004]","[0.4547692835330963, 0.5500553846359253, -0.032477639615535736]","[0.5775060653686523, 0.7084323763847351, -0.011897003278136253]","[0.4418371915817261, 0.6956552863121033, 0.014756781980395317]","[0.5695915222167969, 0.8466266989707947, -0.13746732473373413]","[0.4329661726951599, 0.825931966304779, -0.08712109923362732]","[0.5368945598602295, 0.8440477252006531, -0.001965660834684968]","[0.47171154618263245, 0.8407948613166809, 0.0023641723673790693]"
"[0.5603029131889343, 0.5608251094818115, -0.056303415447473526]","[0.4547787010669708, 0.5500596761703491, -0.032743167132139206]","[0.5775884985923767, 0.7084599733352661, -0.012285039760172367]","[0.44139593839645386, 0.6956583857536316, 0.01685360260307789]","[0.56960129737854, 0.8466318845748901, -0.13773152232170105]","[0.43149569630622864, 0.8251012563705444, -0.08590847998857498]","[0.5369064211845398, 0.8443016409873962, -0.00222474941983819]","[0.47171109914779663, 0.8410248160362244, 0.0026216558180749416]"
"[0.560340166091919, 0.5608259439468384, -0.05718335881829262]","[0.4547697901725769, 0.5501750707626343, -0.03398866578936577]","[0.5777309536933899, 0.7085387110710144, -0.012156616896390915]","[0.4407317042350769, 0.695761501789093, 0.01644718460738659]","[0.5696090459823608, 0.8467020392417908, -0.13732627034187317]","[0.4298740029335022, 0.8250524997711182, -0.08630651980638504]","[0.5369201898574829, 0.8446844220161438, -0.0024600063916295767]","[0.47172310948371887, 0.8413035273551941, 0.002849878976121545]"
"[0.5603654980659485, 0.5608278512954712, -0.0581827349960804]","[0.4547711908817291, 0.5502458214759827, -0.03410964086651802]","[0.577779233455658, 0.7087777256965637, -0.012106888927519321]","[0.43996891379356384, 0.6957675814628601, 0.01736261509358883]","[0.569621205329895, 0.8467861413955688, -0.137105330824852]","[0.4276825487613678, 0.8249995112419128, -0.08561570942401886]","[0.5369625091552734, 0.8451375365257263, -0.0027921076398342848]","[0.47171783447265625, 0.841521143913269, 0.0031806640326976776]"
"[0.5603817105293274, 0.5607954263687134, -0.05970411375164986]","[0.454775333404541, 0.5502488613128662, -0.03421461954712868]","[0.57784503698349, 0.7088183760643005, -0.012827065773308277]","[0.4390631318092346, 0.6957588791847229, 0.019414233043789864]","[0.569651186466217, 0.8467894196510315, -0.13977238535881042]","[0.42471975088119507, 0.8239210247993469, -0.08549115061759949]","[0.5370789170265198, 0.8452327847480774, -0.0032824131194502115]","[0.4717223048210144, 0.8415549397468567, 0.0036743718665093184]"
"[0.5603911280632019, 0.5607474446296692, -0.061554405838251114]","[0.4547807276248932, 0.5502535700798035, -0.03398151695728302]","[0.5779306292533875, 0.708925187587738, -0.013209891505539417]","[0.43764254450798035, 0.6956189870834351, 0.028020104393363]","[0.5697153806686401, 0.8467979431152344, -0.1393471360206604]","[0.42056357860565186, 0.8231807947158813, -0.07207462936639786]","[0.5370913147926331, 0.8453899621963501, -0.0036434894427657127]","[0.47172245383262634, 0.841726541519165, 0.00403354037553072]"
"[0.5604149699211121, 0.5607376098632812, -0.06382641941308975]","[0.4547925591468811, 0.550154983997345, -0.03201979771256447]","[0.5780267715454102, 0.7090167999267578, -0.014800356701016426]","[0.436397910118103, 0.6951611638069153, 0.03998272120952606]","[0.5697828531265259, 0.8468036651611328, -0.13926346600055695]","[0.41734474897384644, 0.8214142918586731, -0.054033540189266205]","[0.5371037125587463, 0.8454328179359436, -0.004550921265035868]","[0.47171398997306824, 0.8417308330535889, 0.004933682736009359]"
"[0.5604208111763, 0.5607244372367859, -0.06359250843524933]","[0.4548735022544861, 0.5498906373977661, -0.030939863994717598]","[0.5780842304229736, 0.7090310454368591, -0.009353118017315865]","[0.43499326705932617, 0.6934497952461243, 0.04572099447250366]","[0.5698713660240173, 0.8468084931373596, -0.1283315122127533]","[0.41396787762641907, 0.8180810213088989, -0.04128711670637131]","[0.5371339321136475, 0.8454253673553467, -0.004353880416601896]","[0.4716320037841797, 0.8416827321052551, 0.004721933510154486]"
"[0.5604273080825806, 0.5607103705406189, -0.060720402747392654]","[0.4549119174480438, 0.5495526790618896, -0.027494387701153755]","[0.5781932473182678, 0.7090476155281067, -0.0038976019714027643]","[0.43365350365638733, 0.6905803084373474, 0.054552387446165085]","[0.5700137615203857, 0.84677654504776, -0.11963658034801483]","[0.4102085530757904, 0.8126488327980042, -0.02664346620440483]","[0.5371658205986023, 0.8454248905181885, -0.004251954611390829]","[0.47113779187202454, 0.8416337370872498, 0.004610763862729073]"
"[0.5604725480079651, 0.5607126355171204, -0.055755019187927246]","[0.45504456758499146, 0.549042284488678, -0.025558989495038986]","[0.578205943107605, 0.7090615630149841, 0.00018993286357726902]","[0.4321350157260895, 0.686572253704071, 0.054071586579084396]","[0.5703559517860413, 0.8464995622634888, -0.11594747751951218]","[0.4052687883377075, 0.8056007027626038, -0.030123533681035042]","[0.537183403968811, 0.8453507423400879, -0.0027488151099532843]","[0.4708605110645294, 0.8415441513061523, 0.0031040858011692762]"
"[0.5605868101119995, 0.5607306361198425, -0.05357261002063751]","[0.4551219046115875, 0.5488741397857666, -0.025411244481801987]","[0.5782629251480103, 0.7090603709220886, 0.0033140641171485186]","[0.4294944405555725, 0.6851009130477905, 0.05381103605031967]","[0.5706508755683899, 0.8464184403419495, -0.11045370250940323]","[0.39957496523857117, 0.802825927734375, -0.031846292316913605]","[0.5372040867805481, 0.8456186652183533, -0.000611038994975388]","[0.4705018997192383, 0.8415718674659729, 0.0009627545950934291]"
"[0.5605958700180054, 0.5607436299324036, -0.05096939951181412]","[0.4551399052143097, 0.5488624572753906, -0.02598818577826023]","[0.5783909559249878, 0.7090434432029724, 0.0058333249762654305]","[0.4270953834056854, 0.6839748024940491, 0.04940763860940933]","[0.5709221959114075, 0.846343457698822, -0.10688649117946625]","[0.3941452205181122, 0.8008409142494202, -0.03935166820883751]","[0.5372210144996643, 0.8458200693130493, 0.0015251991571858525]","[0.4704382121562958, 0.8419053554534912, -0.0011747389798983932]"
"[0.5607385039329529, 0.5608410239219666, -0.0500023290514946]","[0.4553305208683014, 0.5487776398658752, -0.025591781362891197]","[0.5785714983940125, 0.7090415954589844, 0.005365451332181692]","[0.425688773393631, 0.6809414625167847, 0.04798496887087822]","[0.5710688829421997, 0.8461605906486511, -0.10691367089748383]","[0.3901229202747345, 0.7947849035263062, -0.04214081913232803]","[0.5372305512428284, 0.8459209203720093, 0.002744186669588089]","[0.47043612599372864, 0.8419514894485474, -0.0023901115637272596]"
"[0.5608237385749817, 0.5609556436538696, -0.05012579634785652]","[0.45537251234054565, 0.5487825274467468, -0.026354439556598663]","[0.5786682963371277, 0.7090625762939453, 0.004157192539423704]","[0.4240371286869049, 0.6777411103248596, 0.04413377121090889]","[0.5711570978164673, 0.8461486101150513, -0.10939467698335648]","[0.38619908690452576, 0.7904724478721619, -0.0474209301173687]","[0.5372287034988403, 0.8459169268608093, 0.003938676323741674]","[0.4702872931957245, 0.8419582843780518, -0.0035886119585484266]"
"[0.5609315037727356, 0.5610103607177734, -0.05508099123835564]","[0.45537862181663513, 0.548808753490448, -0.027272086590528488]","[0.5788193941116333, 0.7090663909912109, -0.002864430658519268]","[0.42185211181640625, 0.6759082078933716, 0.04313405603170395]","[0.5711790323257446, 0.8461253643035889, -0.11182714998722076]","[0.3808080554008484, 0.7875730991363525, -0.04777336120605469]","[0.5372351408004761, 0.8458939790725708, 0.0036150733940303326]","[0.4702051281929016, 0.8421026468276978, -0.003265655366703868]"
"[0.5609896183013916, 0.5611066818237305, -0.053295981138944626]","[0.45539426803588867, 0.5488429665565491, -0.024492699652910233]","[0.5789605379104614, 0.7091547250747681, -0.0022717113606631756]","[0.42009180784225464, 0.6734948754310608, 0.04550248011946678]","[0.5711880922317505, 0.8460278511047363, -0.1086437851190567]","[0.3775176405906677, 0.7791340351104736, -0.03601044416427612]","[0.537239670753479, 0.8458724021911621, 0.0034858256112784147]","[0.4701872169971466, 0.8422804474830627, -0.003153203520923853]"
"[0.5610308051109314, 0.5611972808837891, -0.06507477909326553]","[0.4553747773170471, 0.5488623380661011, -0.03506604954600334]","[0.5790826082229614, 0.7092000842094421, -0.016621990129351616]","[0.41787728667259216, 0.6708003282546997, 0.033870745450258255]","[0.5712082386016846, 0.8459414839744568, -0.13131940364837646]","[0.37382057309150696, 0.7712796330451965, -0.04961279407143593]","[0.5373297929763794, 0.8458510041236877, 0.0033309583086520433]","[0.47020193934440613, 0.8425520658493042, -0.002997632371261716]"
"[0.5611065626144409, 0.5612591505050659, -0.08929614722728729]","[0.45543158054351807, 0.5483291745185852, -0.04321784898638725]","[0.5793083906173706, 0.7092065215110779, -0.04394210875034332]","[0.41583794355392456, 0.6662770509719849, 0.02992444857954979]","[0.5712335705757141, 0.8458458185195923, -0.1584991067647934]","[0.36946043372154236, 0.764723539352417, -0.05534393712878227]","[0.5372353792190552, 0.845442533493042, 0.001670514466241002]","[0.4700947105884552, 0.8420535922050476, -0.001398545573465526]"
"[0.5611797571182251, 0.5613561272621155, -0.09389377385377884]","[0.4554324746131897, 0.5477144122123718, -0.057373229414224625]","[0.579425573348999, 0.7092507481575012, -0.04849405959248543]","[0.41439881920814514, 0.6632660627365112, 0.004275615327060223]","[0.5713164210319519, 0.8455570340156555, -0.1690743863582611]","[0.3640657365322113, 0.7629375457763672, -0.09546824544668198]","[0.5372412204742432, 0.8448269963264465, 0.0018426794558763504]","[0.4700956642627716, 0.8416626453399658, -0.0015816185623407364]"
"[0.5612035393714905, 0.5614238977432251, -0.09562432020902634]","[0.45543164014816284, 0.5472284555435181, -0.060551345348358154]","[0.5795345902442932, 0.7092573642730713, -0.05006742104887962]","[0.41247397661209106, 0.6598275899887085, 0.00042662103078328073]","[0.571429431438446, 0.845291018486023, -0.17389272153377533]","[0.3611466586589813, 0.7582634687423706, -0.10007865726947784]","[0.5372263193130493, 0.8442804217338562, 0.0019218915840610862]","[0.47007665038108826, 0.8414334654808044, -0.0016665529692545533]"
"[0.5612978339195251, 0.5615402460098267, -0.09754139930009842]","[0.45538944005966187, 0.5468079447746277, -0.0681983157992363]","[0.5797213912010193, 0.7092669606208801, -0.05372396484017372]","[0.4095548987388611, 0.6552447080612183, -0.018749289214611053]","[0.5716560482978821, 0.8450793027877808, -0.18131573498249054]","[0.35812148451805115, 0.7512679696083069, -0.1278756707906723]","[0.5372679233551025, 0.8441139459609985, 0.0020198444835841656]","[0.47011929750442505, 0.8413538336753845, -0.0017633488168939948]"
"[0.5613260865211487, 0.5616049766540527, -0.10380911082029343]","[0.45537853240966797, 0.546353280544281, -0.07309885323047638]","[0.5798892974853516, 0.7092180252075195, -0.06432586163282394]","[0.4060775935649872, 0.6519134640693665, -0.02656744047999382]","[0.5718734860420227, 0.8446061611175537, -0.19431446492671967]","[0.3525834083557129, 0.742620587348938, -0.13627989590168]","[0.537294328212738, 0.8437720537185669, 0.0020210479851812124]","[0.47023504972457886, 0.8411075472831726, -0.001763204112648964]"
"[0.5613343119621277, 0.5616565942764282, -0.10300026088953018]","[0.45524507761001587, 0.5460624694824219, -0.06862585991621017]","[0.5800163149833679, 0.7091987729072571, -0.06495244801044464]","[0.4036964178085327, 0.6480798125267029, -0.017784714698791504]","[0.5719830989837646, 0.8439850211143494, -0.19561222195625305]","[0.3482581675052643, 0.7335476279258728, -0.12477971613407135]","[0.5373064279556274, 0.8434104919433594, 0.0019636801443994045]","[0.47026297450065613, 0.8407272696495056, -0.0017049984307959676]"
"[0.561343789100647, 0.5616654753684998, -0.11213789880275726]","[0.45508962869644165, 0.5460439324378967, -0.08165672421455383]","[0.580191969871521, 0.7088497281074524, -0.07877331227064133]","[0.4001978039741516, 0.6460551023483276, -0.03805404528975487]","[0.5720480680465698, 0.8432082533836365, -0.21615424752235413]","[0.34419748187065125, 0.7266115546226501, -0.15085721015930176]","[0.5374815464019775, 0.8431925177574158, 0.0020732968114316463]","[0.4705635905265808, 0.840488612651825, -0.001800821628421545]"
"[0.5613482594490051, 0.5616690516471863, -0.11382775753736496]","[0.4550534784793854, 0.5458413362503052, -0.07942575961351395]","[0.5802055597305298, 0.7083073258399963, -0.08315448462963104]","[0.3992407023906708, 0.6421164274215698, -0.03377951681613922]","[0.5721555352210999, 0.8427656292915344, -0.22056223452091217]","[0.3423956632614136, 0.7191284894943237, -0.14476537704467773]","[0.5375404357910156, 0.8428026437759399, 0.0018509100191295147]","[0.4707610309123993, 0.83995521068573, -0.0015693081077188253]"
"[0.5613565444946289, 0.5616230964660645, -0.107521653175354]","[0.45499974489212036, 0.5454549789428711, -0.07429435104131699]","[0.5802401304244995, 0.7073872089385986, -0.07494227588176727]","[0.39891907572746277, 0.6370909810066223, -0.027389593422412872]","[0.5722340941429138, 0.8421182632446289, -0.20905812084674835]","[0.34117552638053894, 0.7079488039016724, -0.1347137987613678]","[0.5375457406044006, 0.8426539301872253, 0.0018334566848352551]","[0.4708535373210907, 0.8397260904312134, -0.001547871739603579]"
"[0.561367928981781, 0.561593770980835, -0.1052437275648117]","[0.4548273980617523, 0.5451498627662659, -0.0738958790898323]","[0.5802488923072815, 0.7067626118659973, -0.07652390748262405]","[0.39711567759513855, 0.6331911683082581, -0.03560590744018555]","[0.5723575353622437, 0.8416892886161804, -0.21377648413181305]","[0.3388215899467468, 0.6990020275115967, -0.14577466249465942]","[0.5375495553016663, 0.8424163460731506, 0.001937127555720508]","[0.47090789675712585, 0.839566707611084, -0.0016377244610339403]"
"[0.561409056186676, 0.5615351796150208, -0.10664580017328262]","[0.45476311445236206, 0.5447554588317871, -0.07518748193979263]","[0.5802575349807739, 0.7061122059822083, -0.0811174139380455]","[0.3944661021232605, 0.6295433044433594, -0.04354701563715935]","[0.5723874568939209, 0.841516375541687, -0.21523351967334747]","[0.3333718478679657, 0.6914086937904358, -0.15349553525447845]","[0.5375267267227173, 0.8422689437866211, 0.0018431582720950246]","[0.4709385931491852, 0.8394973874092102, -0.001534816692583263]"
"[0.5614543557167053, 0.5615314841270447, -0.10554439574480057]","[0.4547734260559082, 0.5441654324531555, -0.07429708540439606]","[0.5802770853042603, 0.7057831287384033, -0.08130443096160889]","[0.3930404782295227, 0.623153805732727, -0.036546725779771805]","[0.5724053978919983, 0.8413686752319336, -0.21374353766441345]","[0.33174943923950195, 0.6818605065345764, -0.14467434585094452]","[0.5375245809555054, 0.8419727683067322, 0.001674299594014883]","[0.4709738790988922, 0.8393576145172119, -0.001356830238364637]"
"[0.5614712834358215, 0.561484158039093, -0.10523966699838638]","[0.4547896683216095, 0.5438052415847778, -0.06726972758769989]","[0.5802897810935974, 0.7054204940795898, -0.08675579726696014]","[0.3911711871623993, 0.6183501482009888, -0.03291482478380203]","[0.5724106431007385, 0.8413150906562805, -0.2223474383354187]","[0.32841047644615173, 0.6734400987625122, -0.1402592658996582]","[0.5375233888626099, 0.8419192433357239, 0.0012326051946729422]","[0.4709864854812622, 0.8393633961677551, -0.0008955766097642481]"
"[0.5614868998527527, 0.5614738464355469, -0.10231032222509384]","[0.45480597019195557, 0.5428616404533386, -0.04659561067819595]","[0.5802956223487854, 0.7050788998603821, -0.08576057851314545]","[0.391263872385025, 0.6098160743713379, -0.014075779356062412]","[0.5724195837974548, 0.8412139415740967, -0.22271494567394257]","[0.3240604102611542, 0.6575286388397217, -0.13316766917705536]","[0.5374091267585754, 0.8418877720832825, 0.0006444683531299233]","[0.470951646566391, 0.8393608927726746, -0.00029301003087311983]"
"[0.5615204572677612, 0.5615237355232239, -0.10227944701910019]","[0.4549063742160797, 0.5420647859573364, -0.03650454059243202]","[0.5803039073944092, 0.7049947381019592, -0.0898222103714943]","[0.3918662667274475, 0.6016192436218262, 0.013789653778076172]","[0.5724703073501587, 0.8411897420883179, -0.22981424629688263]","[0.3224007189273834, 0.6470382213592529, -0.09038113057613373]","[0.5373456478118896, 0.8418964743614197, -0.001063744886778295]","[0.47095146775245667, 0.8393619060516357, 0.001402661087922752]"
"[0.561547040939331, 0.5615708231925964, -0.10931169241666794]","[0.45501190423965454, 0.5408273339271545, -0.037010591477155685]","[0.5803088545799255, 0.704986035823822, -0.1004130095243454]","[0.39192599058151245, 0.5956583619117737, 0.019673604518175125]","[0.5724785923957825, 0.8411966562271118, -0.24261686205863953]","[0.3195326626300812, 0.6369324326515198, -0.08109354972839355]","[0.537321150302887, 0.8417863845825195, -0.0032056975178420544]","[0.4709528684616089, 0.8390634655952454, 0.0035233187954872847]"
"[0.5615890622138977, 0.5617258548736572, -0.10887108743190765]","[0.4551064074039459, 0.5397067666053772, -0.03567197546362877]","[0.5803714394569397, 0.7049595713615417, -0.09991715848445892]","[0.392018586397171, 0.5926544070243835, 0.014806806109845638]","[0.5724856853485107, 0.8412159085273743, -0.24225623905658722]","[0.3191685378551483, 0.6275896430015564, -0.09211266785860062]","[0.5373212695121765, 0.8417429327964783, -0.0037237429060041904]","[0.47095927596092224, 0.8389801383018494, 0.004023841116577387]"
"[0.561638593673706, 0.5619189739227295, -0.10009270161390305]","[0.4551195800304413, 0.5386828184127808, -0.02686476707458496]","[0.5803763270378113, 0.7049479484558105, -0.0956130176782608]","[0.39209339022636414, 0.5870224833488464, 0.0012052159290760756]","[0.5724776983261108, 0.8412219882011414, -0.23681116104125977]","[0.31795912981033325, 0.61087566614151, -0.15590974688529968]","[0.5373179912567139, 0.8417672514915466, -0.003627875354140997]","[0.4709254503250122, 0.8389759659767151, 0.003924935590475798]"
"[0.5616520643234253, 0.5619581341743469, -0.09941335022449493]","[0.45524126291275024, 0.5375450253486633, -0.02628319337964058]","[0.5803823471069336, 0.704917311668396, -0.09425511211156845]","[0.3911576569080353, 0.581159770488739, 0.0024515469558537006]","[0.5723827481269836, 0.8412286639213562, -0.2407347857952118]","[0.3161800503730774, 0.6006032824516296, -0.14046832919120789]","[0.5373063683509827, 0.8417540192604065, -0.003590594744309783]","[0.4708663821220398, 0.8387396335601807, 0.003877688432112336]"
"[0.5616605281829834, 0.5619800686836243, -0.11033464968204498]","[0.455267995595932, 0.5368304252624512, -0.0311795212328434]","[0.5803563594818115, 0.7049249410629272, -0.10823839157819748]","[0.3900211751461029, 0.5752797722816467, 0.012322339229285717]","[0.5722970366477966, 0.8412726521492004, -0.25925949215888977]","[0.31461387872695923, 0.5925762057304382, -0.09441585838794708]","[0.5372907519340515, 0.841623067855835, -0.004508009180426598]","[0.4707791209220886, 0.8382778763771057, 0.004752298351377249]"
"[0.5616704821586609, 0.5619948506355286, -0.12097156047821045]","[0.45528367161750793, 0.5358379483222961, -0.0334298200905323]","[0.5803117752075195, 0.705028772354126, -0.118904247879982]","[0.3882959485054016, 0.571424126625061, 0.026953883469104767]","[0.5722076296806335, 0.8413670063018799, -0.2696433961391449]","[0.3133603036403656, 0.5863518118858337, -0.06460296362638474]","[0.5372639894485474, 0.8414414525032043, -0.006944221910089254]","[0.47070834040641785, 0.8377306461334229, 0.0071383086033165455]"
"[0.5616893768310547, 0.5621594190597534, -0.12798060476779938]","[0.4553118348121643, 0.5354138016700745, -0.0341215617954731]","[0.5803093314170837, 0.7052876949310303, -0.1255008727312088]","[0.38687339425086975, 0.5675435066223145, 0.030426861718297005]","[0.5720385313034058, 0.841447114944458, -0.27512800693511963]","[0.3118310272693634, 0.5783619284629822, -0.05407540872693062]","[0.5372708439826965, 0.8414232730865479, -0.007772377226501703]","[0.4706675112247467, 0.8376101851463318, 0.00794745422899723]"
"[0.5616962909698486, 0.5623083114624023, -0.13335759937763214]","[0.4553747773170471, 0.5349844694137573, -0.033134859055280685]","[0.5802814364433289, 0.7053156495094299, -0.13396379351615906]","[0.38730350136756897, 0.5630874633789062, 0.06313986331224442]","[0.5719683766365051, 0.8415231108665466, -0.2812947928905487]","[0.3124690055847168, 0.5692855715751648, 0.012370640411973]","[0.5371477007865906, 0.8414149880409241, -0.009421437978744507]","[0.47055429220199585, 0.8374304175376892, 0.009573402814567089]"
