l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[0.5940391421318054, 0.6085919141769409, -0.05913733318448067]","[0.48764631152153015, 0.601470410823822, -0.05816872790455818]","[0.6112123727798462, 0.7325414419174194, 0.009418944828212261]","[0.4684956669807434, 0.7350174188613892, -0.00862475112080574]","[0.6269914507865906, 0.8391291499137878, -0.10155408084392548]","[0.4674745202064514, 0.8402242064476013, -0.10118274390697479]","[0.5682070255279541, 0.890239953994751, -0.004943642299622297]","[0.5063741207122803, 0.8890528082847595, 0.005329000763595104]"
"[0.5941974520683289, 0.6085291504859924, -0.0592619962990284]","[0.4877607226371765, 0.6014166474342346, -0.05670273303985596]","[0.6111004948616028, 0.732460081577301, 0.009159036912024021]","[0.4685767889022827, 0.7350019216537476, -0.008364305831491947]","[0.6250871419906616, 0.8397160768508911, -0.1108369454741478]","[0.46749016642570496, 0.8401498794555664, -0.1021650955080986]","[0.5685527920722961, 0.8891910314559937, -0.004905714653432369]","[0.506373941898346, 0.8881984353065491, 0.005290870554745197]"
"[0.5942951440811157, 0.6085200309753418, -0.05989980325102806]","[0.4878808259963989, 0.6013244986534119, -0.0556781031191349]","[0.6108183264732361, 0.7322500944137573, 0.001685284893028438]","[0.46860548853874207, 0.7349533438682556, -0.008221670053899288]","[0.6227383017539978, 0.8403028845787048, -0.1132611557841301]","[0.46749407052993774, 0.8400892019271851, -0.10303258150815964]","[0.568922221660614, 0.8885989785194397, -0.004877099301666021]","[0.5063523054122925, 0.8871530294418335, 0.005261525046080351]"
"[0.5944339632987976, 0.6085156798362732, -0.059936098754405975]","[0.4879908263683319, 0.6011809706687927, -0.05193455144762993]","[0.6104074120521545, 0.7321498990058899, -0.0012772181071341038]","[0.4686342775821686, 0.7344842553138733, -0.003163280664011836]","[0.6203568577766418, 0.8419821262359619, -0.11618933826684952]","[0.4674919545650482, 0.8400496244430542, -0.0986037626862526]","[0.5690175890922546, 0.8883640766143799, -0.004973685368895531]","[0.5062859654426575, 0.8864849209785461, 0.0053598275408148766]"
"[0.5945419073104858, 0.6084822416305542, -0.06231929734349251]","[0.4881529211997986, 0.6009014248847961, -0.05339067429304123]","[0.6095702648162842, 0.7320545315742493, -0.0046765622682869434]","[0.4686928987503052, 0.7333613634109497, -0.0036510273348540068]","[0.6178172826766968, 0.8423750996589661, -0.12237322330474854]","[0.46748945116996765, 0.8397035002708435, -0.1003018394112587]","[0.5691472291946411, 0.8873034715652466, -0.004908300004899502]","[0.506260097026825, 0.8850762844085693, 0.005293174646794796]"
"[0.5948361158370972, 0.6084778904914856, -0.06935776770114899]","[0.48837810754776, 0.6004839539527893, -0.05998150631785393]","[0.60955810546875, 0.7319515347480774, -0.011462235823273659]","[0.4687007665634155, 0.7317326664924622, -0.0063898926600813866]","[0.6161796450614929, 0.8421112895011902, -0.13175909221172333]","[0.4673103988170624, 0.839262068271637, -0.10141079872846603]","[0.5693689584732056, 0.8859072923660278, -0.004879803396761417]","[0.5062590837478638, 0.8833217620849609, 0.005261595826596022]"
"[0.5950148105621338, 0.6083152294158936, -0.07906319200992584]","[0.48871856927871704, 0.5994515419006348, -0.0716862753033638]","[0.6096289157867432, 0.7309963703155518, -0.02508598193526268]","[0.46876612305641174, 0.7282193303108215, -0.015322227962315083]","[0.6139875054359436, 0.8418316841125488, -0.1561403125524521]","[0.4671570360660553, 0.8383865356445312, -0.11013887822628021]","[0.5696398615837097, 0.8844624161720276, -0.004558554384857416]","[0.5062879920005798, 0.8814459443092346, 0.004939026199281216]"
"[0.5951752066612244, 0.6079391241073608, -0.0817319005727768]","[0.4890837073326111, 0.5984341502189636, -0.0772605836391449]","[0.6097316741943359, 0.7299284934997559, -0.028717488050460815]","[0.46885839104652405, 0.7253389358520508, -0.024341074749827385]","[0.6115672588348389, 0.8425239324569702, -0.16237476468086243]","[0.4668051302433014, 0.8371856212615967, -0.12652389705181122]","[0.569777250289917, 0.8835932612419128, -0.003650194965302944]","[0.5063409209251404, 0.8803229928016663, 0.004035347141325474]"
"[0.595380425453186, 0.6077075600624084, -0.08853796869516373]","[0.4892413020133972, 0.5977915525436401, -0.08164084702730179]","[0.609809160232544, 0.7295094132423401, -0.039488013833761215]","[0.4689405858516693, 0.7232078313827515, -0.031139226630330086]","[0.6100523471832275, 0.8427706360816956, -0.17656604945659637]","[0.4665607511997223, 0.8361028432846069, -0.1363237202167511]","[0.570090651512146, 0.8833536505699158, -0.0036297801416367292]","[0.506386399269104, 0.8798499703407288, 0.004016833379864693]"
"[0.5954561233520508, 0.6075259447097778, -0.08903859555721283]","[0.4893975257873535, 0.5974358320236206, -0.07834174484014511]","[0.6098241806030273, 0.7290247082710266, -0.04485909640789032]","[0.46906182169914246, 0.7225772142410278, -0.02635861746966839]","[0.6082944869995117, 0.8430188298225403, -0.18700292706489563]","[0.4665251076221466, 0.8358991146087646, -0.12780506908893585]","[0.570296585559845, 0.8830438852310181, -0.0036274592857807875]","[0.5064914226531982, 0.8796392679214478, 0.004015222657471895]"
"[0.5954899191856384, 0.6073734164237976, -0.09300510585308075]","[0.4894663393497467, 0.5972967743873596, -0.08040139079093933]","[0.60982745885849, 0.728246808052063, -0.04807408154010773]","[0.46916916966438293, 0.7228453159332275, -0.027020735666155815]","[0.6071652770042419, 0.84291672706604, -0.18952356278896332]","[0.46652382612228394, 0.8359067440032959, -0.12973901629447937]","[0.5703887343406677, 0.8828061819076538, -0.0037189750000834465]","[0.5065703988075256, 0.8795356750488281, 0.004107065033167601]"
"[0.595501184463501, 0.6072254776954651, -0.09419068694114685]","[0.48947998881340027, 0.5972397327423096, -0.07996401190757751]","[0.6097933053970337, 0.7276182770729065, -0.04999677836894989]","[0.4692767262458801, 0.7230023145675659, -0.026812169700860977]","[0.6059240698814392, 0.8428338170051575, -0.19075174629688263]","[0.4665219485759735, 0.8358746767044067, -0.11869780719280243]","[0.5705204606056213, 0.8824753761291504, -0.003960728645324707]","[0.5067397356033325, 0.8794654607772827, 0.004348096903413534]"
"[0.5955454707145691, 0.607181966304779, -0.09227089583873749]","[0.4894743859767914, 0.5972554683685303, -0.0784701406955719]","[0.60976642370224, 0.7275905013084412, -0.04926810786128044]","[0.4693233072757721, 0.7233510613441467, -0.026304835453629494]","[0.6042822003364563, 0.8427631258964539, -0.18784554302692413]","[0.4666011929512024, 0.8359843492507935, -0.11665065586566925]","[0.5707678198814392, 0.8824345469474792, -0.003961503971368074]","[0.5068805813789368, 0.8795509338378906, 0.00434897979721427]"
"[0.5956453084945679, 0.6071100234985352, -0.09354721009731293]","[0.48946645855903625, 0.5974175333976746, -0.07758375257253647]","[0.6097057461738586, 0.7275349497795105, -0.047538526356220245]","[0.46935325860977173, 0.7244589924812317, -0.011545275337994099]","[0.6023464202880859, 0.8427377939224243, -0.18144544959068298]","[0.4667010009288788, 0.8368657231330872, -0.0842977911233902]","[0.570923388004303, 0.8823193907737732, -0.004095735494047403]","[0.506912112236023, 0.879559338092804, 0.004484387580305338]"
"[0.5957594513893127, 0.6071029305458069, -0.09870872646570206]","[0.48944929242134094, 0.5976073741912842, -0.0773531123995781]","[0.6096895337104797, 0.7275181412696838, -0.05360900238156319]","[0.46938568353652954, 0.7257716059684753, -0.010344354435801506]","[0.60158371925354, 0.8426845073699951, -0.183286651968956]","[0.46695736050605774, 0.8375341892242432, -0.08754964917898178]","[0.5711718201637268, 0.8820495009422302, -0.005372151732444763]","[0.5069271922111511, 0.8795406818389893, 0.005756910424679518]"
"[0.5958238244056702, 0.6070945858955383, -0.10444511473178864]","[0.4893944561481476, 0.5980224013328552, -0.08050615340471268]","[0.6096962690353394, 0.7273125052452087, -0.05484645813703537]","[0.46940383315086365, 0.7262358069419861, -0.010684897191822529]","[0.6015616059303284, 0.8426463603973389, -0.18067900836467743]","[0.46707800030708313, 0.837757408618927, -0.08617934584617615]","[0.5713263154029846, 0.8818817138671875, -0.00638389540836215]","[0.5070111155509949, 0.8795521259307861, 0.006758649833500385]"
"[0.5958541035652161, 0.6070401668548584, -0.10370597243309021]","[0.4893442392349243, 0.5984349846839905, -0.07980015128850937]","[0.6096192002296448, 0.7273047566413879, -0.057186320424079895]","[0.4694098234176636, 0.7275553345680237, -0.010689796879887581]","[0.6014846563339233, 0.842597484588623, -0.18399445712566376]","[0.4671913683414459, 0.8382276892662048, -0.0896051675081253]","[0.5713807344436646, 0.8817116022109985, -0.00712407473474741]","[0.5071816444396973, 0.8795562386512756, 0.0074991523288190365]"
"[0.595867931842804, 0.6069087386131287, -0.10530063509941101]","[0.4893105626106262, 0.5984709858894348, -0.07935377955436707]","[0.6096202731132507, 0.7272812128067017, -0.06017845496535301]","[0.46946489810943604, 0.7276491522789001, -0.008799447678029537]","[0.6019906997680664, 0.8425734043121338, -0.1859862208366394]","[0.46722128987312317, 0.8382189273834229, -0.08628667145967484]","[0.571503758430481, 0.8814721703529358, -0.00763193191960454]","[0.5073050260543823, 0.8794186115264893, 0.008009202778339386]"
"[0.5958720445632935, 0.6067593693733215, -0.10748986899852753]","[0.48916149139404297, 0.5985722541809082, -0.08126816153526306]","[0.6096785664558411, 0.7272834181785583, -0.06164966896176338]","[0.46946993470191956, 0.7278894186019897, -0.00995579268783331]","[0.6023238897323608, 0.8425189256668091, -0.18869920074939728]","[0.4672156870365143, 0.8381731510162354, -0.08905398100614548]","[0.5715512633323669, 0.8811452984809875, -0.007847495377063751]","[0.5073283314704895, 0.8791642785072327, 0.008225497789680958]"
"[0.5958778262138367, 0.6066867113113403, -0.10615421086549759]","[0.48908311128616333, 0.5987029671669006, -0.08110649883747101]","[0.609691321849823, 0.7272749543190002, -0.059801939874887466]","[0.4694766700267792, 0.7278908491134644, -0.0075208814814686775]","[0.6025236248970032, 0.8424835205078125, -0.18675725162029266]","[0.4672304391860962, 0.8380759954452515, -0.08444709330797195]","[0.5717260241508484, 0.8811119794845581, -0.007888861931860447]","[0.5073623061180115, 0.879161536693573, 0.008270557969808578]"
"[0.5958783030509949, 0.6065917015075684, -0.10489770770072937]","[0.4889359772205353, 0.5988306403160095, -0.08065705001354218]","[0.6097222566604614, 0.7271469235420227, -0.058367978781461716]","[0.46950218081474304, 0.7280128598213196, -0.002557342406362295]","[0.6026975512504578, 0.8424614667892456, -0.18434260785579681]","[0.46730145812034607, 0.8380691409111023, -0.0733083039522171]","[0.5719578862190247, 0.8811114430427551, -0.007877198979258537]","[0.5074174404144287, 0.8791765570640564, 0.008260932750999928]"
"[0.5958535075187683, 0.6065025925636292, -0.10791889578104019]","[0.48881933093070984, 0.5988658666610718, -0.0802421048283577]","[0.609732985496521, 0.7270557880401611, -0.06030409783124924]","[0.46951282024383545, 0.7280465364456177, 0.000752308580558747]","[0.6027980446815491, 0.8424226641654968, -0.18414993584156036]","[0.46728625893592834, 0.8378041386604309, -0.06399788707494736]","[0.5720067620277405, 0.8810093998908997, -0.008545076474547386]","[0.5074217915534973, 0.8789896965026855, 0.008928779512643814]"
"[0.5958253145217896, 0.6063786149024963, -0.10826517641544342]","[0.4886831045150757, 0.598874032497406, -0.08002553880214691]","[0.6097644567489624, 0.7269577383995056, -0.060242120176553726]","[0.4695207476615906, 0.7281274199485779, -0.00023752640117891133]","[0.602842390537262, 0.8423988819122314, -0.1841590404510498]","[0.4672633409500122, 0.8377473950386047, -0.06806372851133347]","[0.5720713138580322, 0.8809069395065308, -0.008886989206075668]","[0.5074260830879211, 0.8788774013519287, 0.009271055459976196]"
"[0.5958080887794495, 0.6063225865364075, -0.10742424428462982]","[0.48864978551864624, 0.5988421440124512, -0.07927526533603668]","[0.609817624092102, 0.726924479007721, -0.060521338135004044]","[0.46952784061431885, 0.7281218767166138, -0.0009413260850124061]","[0.6028635501861572, 0.8423805236816406, -0.1895725429058075]","[0.46721839904785156, 0.8374502062797546, -0.07280389964580536]","[0.5721064209938049, 0.8807872533798218, -0.008847223594784737]","[0.5074299573898315, 0.8787292242050171, 0.00923172291368246]"
"[0.5957796573638916, 0.606289803981781, -0.10729345679283142]","[0.4886361062526703, 0.598662793636322, -0.07915028184652328]","[0.6098896861076355, 0.7267042398452759, -0.05988981947302818]","[0.4695328176021576, 0.7272627949714661, -0.00015015779354143888]","[0.6029112935066223, 0.8423420190811157, -0.1886318325996399]","[0.46716049313545227, 0.8369433283805847, -0.06865854561328888]","[0.5721091032028198, 0.8805747032165527, -0.008778990246355534]","[0.5074290633201599, 0.8784708380699158, 0.00915915984660387]"
"[0.5957748889923096, 0.6062911152839661, -0.10129399597644806]","[0.4886327087879181, 0.5982735753059387, -0.07503441721200943]","[0.6099532246589661, 0.7267155051231384, -0.056365255266427994]","[0.46953436732292175, 0.7267303466796875, -0.0008401578525081277]","[0.6029418706893921, 0.8423193693161011, -0.18785840272903442]","[0.4670335352420807, 0.8364139795303345, -0.0763186365365982]","[0.5721055269241333, 0.8805931806564331, -0.008022933267056942]","[0.5073150396347046, 0.8784796595573425, 0.008407404646277428]"
"[0.5957677364349365, 0.6063181757926941, -0.10101950168609619]","[0.48860663175582886, 0.5982011556625366, -0.07376040518283844]","[0.6099806427955627, 0.7267076373100281, -0.05635466054081917]","[0.4695378541946411, 0.7266807556152344, 0.0019934738520532846]","[0.6029485464096069, 0.8422962427139282, -0.1875535100698471]","[0.46702656149864197, 0.8363685607910156, -0.06979537755250931]","[0.5721146464347839, 0.8806846737861633, -0.007854634895920753]","[0.5072829127311707, 0.8785091638565063, 0.008241838775575161]"
"[0.5957620739936829, 0.6063204407691956, -0.09841293841600418]","[0.48858654499053955, 0.5981626510620117, -0.06857827305793762]","[0.6100263595581055, 0.7266984581947327, -0.0564335472881794]","[0.4695383906364441, 0.7266573309898376, 0.004414903465658426]","[0.6029688715934753, 0.8422766923904419, -0.18987831473350525]","[0.46702131628990173, 0.8363690972328186, -0.07104765623807907]","[0.5721807479858398, 0.8807151913642883, -0.007850457914173603]","[0.5072676539421082, 0.8785539269447327, 0.00823903363198042]"
"[0.5957256555557251, 0.6063147783279419, -0.09687168151140213]","[0.48858025670051575, 0.5981398224830627, -0.06834972649812698]","[0.6100692749023438, 0.7266344428062439, -0.05601456016302109]","[0.4695330560207367, 0.7263715863227844, 0.0037764220032840967]","[0.602977454662323, 0.8422339558601379, -0.19038531184196472]","[0.46700218319892883, 0.8363391757011414, -0.07159977406263351]","[0.5722016096115112, 0.8807068467140198, -0.007756978273391724]","[0.5072669386863708, 0.8785775899887085, 0.00814732350409031]"
"[0.5957217812538147, 0.6063358187675476, -0.09702786803245544]","[0.48857277631759644, 0.5980899333953857, -0.06876692920923233]","[0.6101018786430359, 0.7266265749931335, -0.05676857754588127]","[0.4695156514644623, 0.7262712717056274, 0.0035754828713834286]","[0.6030255556106567, 0.8422189354896545, -0.1936437040567398]","[0.4669669568538666, 0.8364182114601135, -0.07591943442821503]","[0.5722172260284424, 0.880703866481781, -0.00773198576644063]","[0.5072571039199829, 0.878578245639801, 0.008122212253510952]"
"[0.595710813999176, 0.6063326597213745, -0.09711327403783798]","[0.4885687232017517, 0.5979880094528198, -0.0689491257071495]","[0.6101188063621521, 0.7264142632484436, -0.05678660795092583]","[0.469497948884964, 0.726123571395874, 0.0031747131142765284]","[0.6031911373138428, 0.8421697020530701, -0.1938115507364273]","[0.4669552445411682, 0.8364241719245911, -0.07599887996912003]","[0.5722271203994751, 0.8806772232055664, -0.007726483512669802]","[0.5072488188743591, 0.8785726428031921, 0.008117183111608028]"
"[0.5956933498382568, 0.6062888503074646, -0.09722072631120682]","[0.4885619282722473, 0.5978672504425049, -0.06919174641370773]","[0.6101972460746765, 0.7262549996376038, -0.05745035037398338]","[0.4694882333278656, 0.7260767221450806, 0.0024056846741586924]","[0.6032885909080505, 0.8421075344085693, -0.19560609757900238]","[0.46696195006370544, 0.8365471363067627, -0.0810161679983139]","[0.5722278356552124, 0.880652904510498, -0.007685245480388403]","[0.5072153806686401, 0.8785471320152283, 0.008078332990407944]"
"[0.5956588983535767, 0.6062232255935669, -0.09714047610759735]","[0.4885619580745697, 0.5977633595466614, -0.06926272809505463]","[0.610243558883667, 0.7260396480560303, -0.05588814988732338]","[0.4694199860095978, 0.7258738875389099, 0.0020105144940316677]","[0.6035165786743164, 0.8420800566673279, -0.19363470375537872]","[0.4670039713382721, 0.8366670608520508, -0.08165832608938217]","[0.5722305774688721, 0.8806535601615906, -0.007256240583956242]","[0.5072277188301086, 0.8785477876663208, 0.007654896937310696]"
"[0.5956430435180664, 0.6061887145042419, -0.09469128400087357]","[0.48855873942375183, 0.597707211971283, -0.06752815842628479]","[0.6102913022041321, 0.7259770631790161, -0.05473483353853226]","[0.4694037437438965, 0.7258586883544922, 0.002085546962916851]","[0.6036585569381714, 0.8420702815055847, -0.19320623576641083]","[0.46705299615859985, 0.8370856046676636, -0.08257685601711273]","[0.5722273588180542, 0.8807107210159302, -0.007106393575668335]","[0.5072216391563416, 0.8785895109176636, 0.0075129615142941475]"
"[0.5956145524978638, 0.6061444878578186, -0.09489084780216217]","[0.48855677247047424, 0.5975140929222107, -0.06760310381650925]","[0.6103055477142334, 0.7259224057197571, -0.05427336320281029]","[0.46940216422080994, 0.7255101799964905, 0.0031262715347111225]","[0.6036815643310547, 0.8420056104660034, -0.19199879467487335]","[0.4670622944831848, 0.837129533290863, -0.08037617057561874]","[0.5721468329429626, 0.8807111382484436, -0.007039718329906464]","[0.5071480870246887, 0.8785725235939026, 0.00744889210909605]"
"[0.5956003665924072, 0.606138288974762, -0.09634436666965485]","[0.488534152507782, 0.5975171327590942, -0.06945007294416428]","[0.6103368401527405, 0.725739598274231, -0.05475813150405884]","[0.4693922996520996, 0.7255080342292786, 0.002599534345790744]","[0.6037142276763916, 0.841923713684082, -0.19180597364902496]","[0.46708032488822937, 0.8371963500976562, -0.08035525679588318]","[0.5721032619476318, 0.880720317363739, -0.007028007879853249]","[0.5070614814758301, 0.8785721063613892, 0.0074367946945130825]"
"[0.5955725312232971, 0.6060702800750732, -0.09369032829999924]","[0.48853954672813416, 0.5973830819129944, -0.0653776153922081]","[0.6104076504707336, 0.7259517908096313, -0.05467807129025459]","[0.4694277048110962, 0.7253739237785339, 0.0029942055698484182]","[0.604641318321228, 0.8419063687324524, -0.19536300003528595]","[0.4670700132846832, 0.8372068405151367, -0.08686908334493637]","[0.572035014629364, 0.8803061246871948, -0.007023990619927645]","[0.50699782371521, 0.8778921365737915, 0.007432233076542616]"
"[0.5955209136009216, 0.6060611009597778, -0.09026949107646942]","[0.48856455087661743, 0.597091019153595, -0.06175488606095314]","[0.6104193329811096, 0.7260149121284485, -0.05465742200613022]","[0.46944692730903625, 0.724614143371582, 0.0038500132504850626]","[0.6052974462509155, 0.8418883085250854, -0.20018963515758514]","[0.4669875204563141, 0.8371492624282837, -0.08878777176141739]","[0.5719729661941528, 0.8798603415489197, -0.00703428266569972]","[0.5069748163223267, 0.8770875334739685, 0.007444513961672783]"
"[0.5954996943473816, 0.6060499548912048, -0.08920290321111679]","[0.4885829985141754, 0.5970116853713989, -0.06030414626002312]","[0.610453724861145, 0.7260382175445557, -0.05374179407954216]","[0.469450980424881, 0.7241295576095581, 0.004388078115880489]","[0.6057885885238647, 0.8417996168136597, -0.199091836810112]","[0.4667416512966156, 0.8370135426521301, -0.0903894454240799]","[0.5719548463821411, 0.8796254396438599, -0.007155732251703739]","[0.5069658756256104, 0.8767596483230591, 0.0075699323788285255]"
"[0.5954514741897583, 0.6060339212417603, -0.08845235407352448]","[0.4885922968387604, 0.5969483256340027, -0.06095661222934723]","[0.6104724407196045, 0.7260350584983826, -0.05308520048856735]","[0.4694654047489166, 0.7240761518478394, 0.0031324014998972416]","[0.6060841679573059, 0.8416501879692078, -0.19881194829940796]","[0.46670398116111755, 0.8370173573493958, -0.0958171859383583]","[0.5719433426856995, 0.8793724775314331, -0.007161363493651152]","[0.5069383382797241, 0.876336395740509, 0.007576744072139263]"
"[0.5954294204711914, 0.6059507131576538, -0.0877557173371315]","[0.48861783742904663, 0.5967391133308411, -0.05983652174472809]","[0.6104814410209656, 0.7261068820953369, -0.05294575169682503]","[0.4694903790950775, 0.7236343622207642, 0.0031605518888682127]","[0.6062913537025452, 0.8416234254837036, -0.1988723874092102]","[0.4666748046875, 0.836717426776886, -0.09501329809427261]","[0.5719141364097595, 0.879364550113678, -0.007343958597630262]","[0.5068950653076172, 0.8762229084968567, 0.007766472641378641]"
"[0.5953983664512634, 0.6058105826377869, -0.08242503553628922]","[0.48864099383354187, 0.5967288017272949, -0.05827629193663597]","[0.6105076670646667, 0.7260056138038635, -0.05085029825568199]","[0.4695028066635132, 0.7236344218254089, 0.0032743748743087053]","[0.6063863039016724, 0.8414840698242188, -0.19984669983386993]","[0.46666574478149414, 0.8367172479629517, -0.09434998035430908]","[0.5719158053398132, 0.8793383240699768, -0.007100597955286503]","[0.5068925619125366, 0.8761923313140869, 0.007529215421527624]"
"[0.5953751802444458, 0.6057034134864807, -0.08988892287015915]","[0.4886540472507477, 0.5967212319374084, -0.06116432696580887]","[0.6105361580848694, 0.7258637547492981, -0.05236193165183067]","[0.46951448917388916, 0.7236201167106628, 0.0048739914782345295]","[0.6063992977142334, 0.8414561152458191, -0.1972653865814209]","[0.46666839718818665, 0.8367946147918701, -0.08231686800718307]","[0.5719084143638611, 0.8793144226074219, -0.007360008079558611]","[0.5068908333778381, 0.876081109046936, 0.007793578319251537]"
"[0.5953618288040161, 0.6055920720100403, -0.09375165402889252]","[0.48870113492012024, 0.5966461896896362, -0.06362685561180115]","[0.6105477213859558, 0.7255836725234985, -0.05239557847380638]","[0.4695364832878113, 0.7226932048797607, 0.005139087792485952]","[0.6063973307609558, 0.8414422273635864, -0.19110189378261566]","[0.46661943197250366, 0.8362836837768555, -0.08138664066791534]","[0.5719079971313477, 0.8791838884353638, -0.007544101215898991]","[0.5068920850753784, 0.8758790493011475, 0.007979384623467922]"
"[0.5953224301338196, 0.6054028272628784, -0.09367728978395462]","[0.48875465989112854, 0.5965675711631775, -0.0641702339053154]","[0.6105583310127258, 0.7251140475273132, -0.05168463662266731]","[0.4695816934108734, 0.7223145365715027, 0.004989882931113243]","[0.6063779592514038, 0.841317892074585, -0.18958160281181335]","[0.4665842652320862, 0.8359643220901489, -0.08155874907970428]","[0.5719043016433716, 0.8790279626846313, -0.007902717217803001]","[0.5068895816802979, 0.8757386207580566, 0.008335119113326073]"
"[0.5953137278556824, 0.6053134202957153, -0.0952753871679306]","[0.48876863718032837, 0.5965408682823181, -0.06575766205787659]","[0.6105673313140869, 0.724966287612915, -0.05282030627131462]","[0.46958431601524353, 0.7222788333892822, 0.0038555986247956753]","[0.6063698530197144, 0.841296911239624, -0.18994945287704468]","[0.46658235788345337, 0.8359602689743042, -0.08291935175657272]","[0.5719030499458313, 0.8788179159164429, -0.008357918821275234]","[0.5068907141685486, 0.8754223585128784, 0.008786511607468128]"
"[0.5953088998794556, 0.605294406414032, -0.09510903805494308]","[0.4887957274913788, 0.5964846611022949, -0.06631122529506683]","[0.6105717420578003, 0.7249626517295837, -0.05330957472324371]","[0.46959659457206726, 0.7219255566596985, 0.0022962975781410933]","[0.606362521648407, 0.84128737449646, -0.19361361861228943]","[0.46652162075042725, 0.835766613483429, -0.08566688001155853]","[0.5718896389007568, 0.8787134289741516, -0.008430170826613903]","[0.506888747215271, 0.875289261341095, 0.008856067433953285]"
"[0.5953026413917542, 0.6052654981613159, -0.0950314849615097]","[0.4888139069080353, 0.5964434742927551, -0.06629566103219986]","[0.610592782497406, 0.7248335480690002, -0.053310297429561615]","[0.4696066975593567, 0.7216945290565491, 0.0015777621883898973]","[0.606361448764801, 0.8411140441894531, -0.19389460980892181]","[0.4664643704891205, 0.8356671333312988, -0.088485486805439]","[0.571888267993927, 0.8786197304725647, -0.008687418885529041]","[0.5068901181221008, 0.8752337694168091, 0.009114190936088562]"
"[0.5952965021133423, 0.6052312254905701, -0.09157945960760117]","[0.48884135484695435, 0.5963811874389648, -0.0662919133901596]","[0.6106017231941223, 0.7247733473777771, -0.047460656613111496]","[0.46960803866386414, 0.7216664552688599, -0.0014497911324724555]","[0.60636967420578, 0.8410900831222534, -0.18524384498596191]","[0.4664384424686432, 0.8356700539588928, -0.09516309946775436]","[0.5718684792518616, 0.8785821199417114, -0.00830693356692791]","[0.5068885087966919, 0.8752235770225525, 0.008729768916964531]"
"[0.5952863097190857, 0.6052024364471436, -0.09159142524003983]","[0.48885613679885864, 0.5963359475135803, -0.06948839128017426]","[0.6105872988700867, 0.7247051000595093, -0.04758354648947716]","[0.4696105718612671, 0.7215522527694702, -0.011377803049981594]","[0.6064391732215881, 0.8410769701004028, -0.1861480325460434]","[0.4664319157600403, 0.835633397102356, -0.11315254867076874]","[0.5717999935150146, 0.8784593343734741, -0.00790444016456604]","[0.5068874955177307, 0.8751137852668762, 0.008325275033712387]"
"[0.5952836275100708, 0.605201005935669, -0.09220064431428909]","[0.48886483907699585, 0.5963259935379028, -0.07280924171209335]","[0.6105909943580627, 0.7247154116630554, -0.04787800461053848]","[0.46960631012916565, 0.7215011715888977, -0.01603858359158039]","[0.6068376302719116, 0.8410230278968811, -0.18668417632579803]","[0.46633216738700867, 0.8355674743652344, -0.11917152255773544]","[0.5715392231941223, 0.8784338235855103, -0.007505922578275204]","[0.5068587064743042, 0.8750133514404297, 0.007918156683444977]"
"[0.5952799320220947, 0.6051878333091736, -0.09230376780033112]","[0.48890554904937744, 0.5962634682655334, -0.0746493861079216]","[0.6105945110321045, 0.7248749732971191, -0.047977618873119354]","[0.46960484981536865, 0.7214993834495544, -0.020056752488017082]","[0.6071006059646606, 0.8410374522209167, -0.18846887350082397]","[0.46632763743400574, 0.8355615139007568, -0.12578539550304413]","[0.5714892148971558, 0.8784132599830627, -0.007319916971027851]","[0.5068588256835938, 0.8750086426734924, 0.0077317082323133945]"
"[0.5952709317207336, 0.6051332354545593, -0.09228169173002243]","[0.4889271855354309, 0.5962409973144531, -0.07754922658205032]","[0.6105824112892151, 0.7249814867973328, -0.047608815133571625]","[0.46960386633872986, 0.7213231921195984, -0.027154775336384773]","[0.6075417995452881, 0.8410770893096924, -0.18805499374866486]","[0.46625134348869324, 0.835520327091217, -0.13533614575862885]","[0.5713322758674622, 0.8783109188079834, -0.0066871726885437965]","[0.5068456530570984, 0.8748356103897095, 0.007089715916663408]"
"[0.5952513813972473, 0.6050382256507874, -0.08631768077611923]","[0.4889325201511383, 0.5962307453155518, -0.07583028823137283]","[0.6105804443359375, 0.7250000834465027, -0.04208420589566231]","[0.46959611773490906, 0.7213408946990967, -0.022893041372299194]","[0.6082741022109985, 0.8412809371948242, -0.18316252529621124]","[0.4662564992904663, 0.8356132507324219, -0.12921181321144104]","[0.5712422728538513, 0.8782103657722473, -0.005967807490378618]","[0.5068238973617554, 0.874760627746582, 0.006366049405187368]"
"[0.5952313542366028, 0.605025589466095, -0.08742683380842209]","[0.48889631032943726, 0.5962520241737366, -0.07980499416589737]","[0.6105663180351257, 0.7249988317489624, -0.04204445332288742]","[0.4695863723754883, 0.7214798331260681, -0.02569085732102394]","[0.6090285181999207, 0.8415266871452332, -0.18033067882061005]","[0.4662322700023651, 0.8356176614761353, -0.12943518161773682]","[0.5711424946784973, 0.8781988024711609, -0.0054002488031983376]","[0.5068231821060181, 0.8747532963752747, 0.005791226401925087]"
"[0.5952326059341431, 0.6051150560379028, -0.08782339841127396]","[0.4888675808906555, 0.5962471961975098, -0.08058790862560272]","[0.6105663776397705, 0.7255836129188538, -0.038304489105939865]","[0.4695785939693451, 0.7218297719955444, -0.024647215381264687]","[0.6102920770645142, 0.8418354392051697, -0.16915661096572876]","[0.4662451148033142, 0.8356955051422119, -0.12727931141853333]","[0.5710163712501526, 0.8783073425292969, -0.005161315202713013]","[0.5067848563194275, 0.8748011589050293, 0.005543128587305546]"
